visitorid,itemid,interaction_weight
1176865.0,21017.0,1
1176924.0,2455.0,1
1177519.0,405770.0,1
1178290.0,131734.0,1
1178494.0,869.0,1
1180110.0,372772.0,1
1181406.0,302887.0,1
1181406.0,399049.0,1
1181848.0,242910.0,1
1182324.0,179733.0,1
1183092.0,238182.0,1
1183769.0,443103.0,1
1183770.0,29196.0,1
1183793.0,106741.0,1
1183970.0,463052.0,1
1184275.0,225279.0,1
1184848.0,2416.0,1
1185234.0,22436.0,1
1186185.0,277139.0,1
1187102.0,414221.0,1
1187124.0,14427.0,1
1187718.0,463989.0,1
1187748.0,9131.0,1
1187986.0,95042.0,1
1187986.0,140527.0,1
1187986.0,148707.0,1
1187988.0,80858.0,1
1187998.0,403812.0,1
1189339.0,73421.0,1
1190446.0,120410.0,1
1190446.0,367490.0,1
1190624.0,33388.0,1
1190733.0,342661.0,1
1190855.0,11250.0,1
1190855.0,14671.0,1
1190855.0,46130.0,1
1190855.0,64377.0,1
1190855.0,145197.0,1
1190855.0,167866.0,1
1190855.0,211299.0,1
1190855.0,218126.0,1
1190855.0,446522.0,1
1190861.0,169163.0,1
1192199.0,461765.0,1
1192580.0,450760.0,1
1193568.0,32888.0,1
1194505.0,250274.0,1
1194567.0,49257.0,1
1195980.0,275147.0,1
1196189.0,338660.0,1
1196552.0,261351.0,1
1196616.0,109890.0,1
1196832.0,310702.0,1
1196942.0,6409.0,1
1197194.0,217605.0,1
1197341.0,402415.0,1
1197343.0,20918.0,1
1197343.0,35286.0,1
1197343.0,63380.0,1
1197343.0,116446.0,1
1197343.0,119972.0,1
1197343.0,159042.0,1
1197343.0,172247.0,1
1197343.0,172733.0,1
1197343.0,224481.0,1
1197343.0,238993.0,1
1197343.0,283492.0,1
1197343.0,339032.0,1
1197343.0,373700.0,1
1197343.0,409530.0,1
1197343.0,445041.0,1
1197550.0,362851.0,1
1197629.0,182986.0,1
1197875.0,129705.0,1
1200007.0,266085.0,1
1200651.0,284848.0,1
1201458.0,236696.0,1
1201579.0,184086.0,1
1202248.0,433441.0,1
1202511.0,187949.0,1
1203367.0,213834.0,1
1203367.0,445351.0,1
1204011.0,343808.0,1
1204011.0,443172.0,1
1204153.0,76022.0,1
1204351.0,382885.0,1
1204969.0,124583.0,1
1205120.0,129794.0,1
1205233.0,15844.0,1
1205631.0,348157.0,1
1206138.0,441199.0,1
1206508.0,109312.0,1
1206877.0,66405.0,1
1206877.0,336783.0,1
1206962.0,400093.0,1
1207006.0,52653.0,1
1207332.0,370390.0,1
1207614.0,205552.0,1
1207835.0,190920.0,1
1207835.0,194270.0,1
1207981.0,350734.0,1
1209444.0,152569.0,1
1209965.0,216786.0,1
1209965.0,349537.0,1
1209965.0,427499.0,1
1210136.0,1684.0,1
1210136.0,253214.0,1
1210136.0,334401.0,1
1210136.0,396732.0,1
1210136.0,456858.0,1
1211110.0,409080.0,1
1211344.0,454818.0,1
1211924.0,361463.0,1
1212037.0,32147.0,1
1212549.0,159792.0,1
1212631.0,260621.0,1
1212999.0,32500.0,1
1212999.0,62805.0,1
1212999.0,93829.0,1
1212999.0,109239.0,1
1212999.0,121149.0,1
1212999.0,185082.0,1
1212999.0,211975.0,1
1212999.0,222772.0,1
1212999.0,252023.0,1
1212999.0,259647.0,1
1212999.0,278380.0,1
1212999.0,307733.0,1
1212999.0,330029.0,1
1212999.0,378834.0,1
1213112.0,309274.0,1
1213114.0,32581.0,1
1213184.0,355671.0,1
1213250.0,325601.0,1
1213458.0,46655.0,1
1213853.0,428257.0,1
1213873.0,457942.0,1
1214074.0,406121.0,1
1214191.0,247356.0,1
1214191.0,418116.0,1
1214715.0,460187.0,1
1215171.0,310944.0,1
1216079.0,305356.0,1
1216079.0,340022.0,1
1216792.0,134790.0,1
1216971.0,171814.0,1
1217330.0,271887.0,1
1218480.0,248626.0,1
1219635.0,328370.0,1
1219705.0,138427.0,1
1220372.0,32450.0,1
1220455.0,110054.0,1
1220556.0,370390.0,1
1221736.0,350191.0,1
1222464.0,68607.0,1
1223654.0,9635.0,1
1223654.0,53454.0,1
1223705.0,414428.0,1
1223878.0,200278.0,1
1223878.0,212438.0,1
1223878.0,359863.0,1
1223981.0,53480.0,1
1224381.0,290999.0,1
1224500.0,436694.0,1
1225468.0,385778.0,1
1227097.0,126674.0,1
1227472.0,82232.0,1
1228883.0,384470.0,1
1229029.0,125799.0,1
1229029.0,181550.0,1
1229494.0,244374.0,1
1229650.0,183758.0,1
1229729.0,117762.0,1
1229729.0,445106.0,1
1229936.0,226089.0,1
1230978.0,41803.0,1
1232385.0,377216.0,1
1232884.0,195901.0,1
1233140.0,167827.0,1
1233140.0,390167.0,1
1233931.0,445821.0,1
1233979.0,212.0,1
1233979.0,138595.0,1
1233979.0,434772.0,1
1233979.0,454662.0,1
1234095.0,243406.0,1
1234428.0,226192.0,1
1234499.0,32299.0,1
1235136.0,55925.0,1
1235292.0,133247.0,1
1235292.0,150183.0,1
1235292.0,221963.0,1
1236753.0,336393.0,1
1236753.0,435090.0,1
1237111.0,16344.0,1
1237111.0,23055.0,1
1237167.0,396732.0,1
1238367.0,229808.0,1
1238886.0,279457.0,1
1238931.0,70435.0,1
1239490.0,90389.0,1
1239575.0,77514.0,1
1239679.0,215363.0,1
1239747.0,357111.0,1
1239805.0,350103.0,1
1240849.0,178274.0,1
1241360.0,8833.0,1
1241621.0,11311.0,1
1241716.0,133814.0,1
1242328.0,256432.0,1
1242900.0,32832.0,1
1243048.0,89766.0,1
1243048.0,94542.0,1
1243262.0,258901.0,1
1243437.0,57841.0,1
1243613.0,283916.0,1
1243953.0,312699.0,1
1244048.0,144507.0,1
1244340.0,174489.0,1
1244487.0,214494.0,1
1244501.0,116475.0,1
1244638.0,352441.0,1
1244638.0,426520.0,1
1245257.0,243566.0,1
1245659.0,336165.0,1
1245726.0,223582.0,1
1245733.0,342642.0,1
1245838.0,435167.0,1
1246009.0,39773.0,1
1246436.0,68106.0,1
1246703.0,277689.0,1
1246823.0,275354.0,1
1248740.0,74833.0,1
1248805.0,273872.0,1
1249058.0,127926.0,1
1249422.0,14868.0,1
1249422.0,434521.0,1
1250316.0,79714.0,1
1250902.0,17379.0,1
1251749.0,119942.0,1
1251848.0,303932.0,1
1252079.0,69688.0,1
1252646.0,418560.0,1
1253728.0,292218.0,1
1253728.0,461538.0,1
1253754.0,27127.0,1
1254278.0,81944.0,1
1254278.0,288525.0,1
1254379.0,142076.0,1
1254379.0,164681.0,1
1254379.0,415236.0,1
1254716.0,7574.0,1
1254716.0,34269.0,1
1254716.0,79801.0,1
1254716.0,85771.0,1
1254716.0,433543.0,1
1254716.0,451501.0,1
1254731.0,194576.0,1
1255071.0,120114.0,1
1255688.0,220540.0,1
1255966.0,301462.0,1
1256074.0,177516.0,1
1256293.0,28072.0,1
1256293.0,322892.0,1
1257751.0,52888.0,1
1258035.0,193488.0,1
1258035.0,400946.0,1
1258125.0,49947.0,1
1258744.0,288105.0,1
1258928.0,171465.0,1
1258928.0,413273.0,1
1259331.0,112782.0,1
1260012.0,242910.0,1
1260275.0,319900.0,1
1260396.0,181948.0,1
1260447.0,226374.0,1
1261090.0,61303.0,1
1263992.0,410504.0,1
1264213.0,7576.0,1
1264334.0,181146.0,1
1264709.0,341080.0,1
1265536.0,282506.0,1
1265599.0,208939.0,1
1265599.0,330469.0,1
1265602.0,60500.0,1
1265850.0,200514.0,1
1266017.0,282385.0,1
1266370.0,340375.0,1
1267084.0,190814.0,1
1267546.0,104752.0,1
1267546.0,400859.0,1
1267997.0,358391.0,1
1268175.0,187374.0,1
1268562.0,91953.0,1
1268760.0,123995.0,1
1269683.0,198376.0,1
1269725.0,354233.0,1
1269788.0,391289.0,1
1269810.0,115284.0,1
1270480.0,260732.0,1
1270574.0,286940.0,1
1270624.0,60980.0,1
1271092.0,380226.0,1
1271174.0,218126.0,1
1271174.0,424015.0,1
1272503.0,292320.0,1
1272551.0,335235.0,1
1273126.0,210087.0,1
1273329.0,279944.0,1
1273397.0,105933.0,1
1274040.0,448127.0,1
1274063.0,189764.0,1
1274507.0,99596.0,1
1275371.0,63775.0,1
1276055.0,332302.0,1
1276260.0,125776.0,1
1276300.0,247698.0,1
1276315.0,466263.0,1
1276617.0,420960.0,1
1276807.0,275541.0,1
1277643.0,278893.0,1
1277783.0,300086.0,1
1278459.0,236158.0,1
1279985.0,51983.0,1
1280613.0,336359.0,1
1281324.0,435460.0,1
1281446.0,55925.0,1
1282441.0,383496.0,1
1283513.0,47297.0,1
1284340.0,79484.0,1
1284340.0,307322.0,1
1284340.0,339032.0,1
1284340.0,347974.0,1
1284340.0,389158.0,1
1286090.0,121017.0,1
1286525.0,60957.0,1
1286827.0,436694.0,1
1287192.0,279457.0,1
1287568.0,463868.0,1
1287579.0,150268.0,1
1287670.0,217613.0,1
1287670.0,461671.0,1
1287798.0,409804.0,1
1287860.0,192237.0,1
1288067.0,67533.0,1
1288102.0,301602.0,1
1288717.0,183068.0,1
1288724.0,415301.0,1
1289569.0,85377.0,1
1289569.0,225572.0,1
1289841.0,11976.0,1
1290069.0,249933.0,1
1290200.0,301990.0,1
1290573.0,160499.0,1
1291031.0,433543.0,1
1291791.0,159780.0,1
1293015.0,443931.0,1
1293285.0,294291.0,1
1293358.0,57017.0,1
1293358.0,98051.0,1
1293358.0,129594.0,1
1293358.0,172977.0,1
1293358.0,227667.0,1
1293358.0,272324.0,1
1293358.0,323381.0,1
1293358.0,340794.0,1
1293358.0,456005.0,1
1294186.0,261589.0,1
1295178.0,11976.0,1
1295240.0,278679.0,1
1295811.0,148328.0,1
1295811.0,376353.0,1
1295811.0,459480.0,1
1296257.0,18171.0,1
1296635.0,178498.0,1
1296635.0,247698.0,1
1296680.0,90931.0,1
1297062.0,105190.0,1
1297062.0,210002.0,1
1297062.0,322471.0,1
1297062.0,357313.0,1
1297062.0,377269.0,1
1297062.0,386724.0,1
1297168.0,464731.0,1
1297334.0,417464.0,1
1297469.0,389158.0,1
1297821.0,121086.0,1
1297960.0,253430.0,1
1298137.0,85548.0,1
1299250.0,422948.0,1
1299951.0,305675.0,1
1300254.0,46671.0,1
1301225.0,139243.0,1
1302590.0,109109.0,1
1303858.0,88132.0,1
1304307.0,391484.0,1
1304736.0,228392.0,1
1305593.0,46789.0,1
1305792.0,171653.0,1
1305875.0,218211.0,1
1305909.0,81346.0,1
1307820.0,399192.0,1
1308455.0,256721.0,1
1308708.0,181973.0,1
1308709.0,379428.0,1
1308761.0,387377.0,1
1308763.0,361814.0,1
1308898.0,57810.0,1
1309705.0,449280.0,1
1310033.0,16344.0,1
1310033.0,23055.0,1
1310033.0,198954.0,1
1310033.0,303229.0,1
1311118.0,448124.0,1
1311579.0,195304.0,1
1311579.0,234350.0,1
1311579.0,311879.0,1
1311725.0,419371.0,1
1311802.0,286293.0,1
1312018.0,204902.0,1
1313304.0,414914.0,1
1313473.0,300075.0,1
1313638.0,79748.0,1
1313950.0,88425.0,1
1314032.0,100393.0,1
1314820.0,8638.0,1
1314856.0,280848.0,1
1315056.0,124478.0,1
1316130.0,287287.0,1
1316274.0,177536.0,1
1317031.0,48316.0,1
1317048.0,129279.0,1
1317103.0,57946.0,1
1317418.0,233298.0,1
1317721.0,6731.0,1
1317721.0,208880.0,1
1317721.0,394256.0,1
1317771.0,357925.0,1
1317826.0,185217.0,1
1318049.0,91888.0,1
1318053.0,417927.0,1
1318304.0,72721.0,1
1318394.0,318333.0,1
1320211.0,258089.0,1
1320211.0,351861.0,1
1320394.0,189356.0,1
1320417.0,205646.0,1
1320564.0,365044.0,1
1321824.0,436549.0,1
1322168.0,296375.0,1
1322322.0,141956.0,1
1322599.0,310702.0,1
1322865.0,313391.0,1
1322909.0,46126.0,1
1322909.0,244838.0,1
1323154.0,287449.0,1
1323187.0,12836.0,1
1323354.0,340921.0,1
1324121.0,359990.0,1
1324948.0,179612.0,1
1325114.0,424506.0,1
1325176.0,122456.0,1
1326042.0,338595.0,1
1326956.0,185847.0,1
1328192.0,205552.0,1
1329108.0,374759.0,1
1329147.0,287536.0,1
1329523.0,88536.0,1
1329673.0,26634.0,1
1329712.0,125311.0,1
1329874.0,165348.0,1
1330305.0,315543.0,1
1330823.0,308779.0,1
1330932.0,42641.0,1
1330952.0,185246.0,1
1331125.0,185896.0,1
1331702.0,240248.0,1
1331824.0,69994.0,1
1331885.0,389974.0,1
1333167.0,114879.0,1
1333481.0,116624.0,1
1334582.0,408218.0,1
1335080.0,25025.0,1
1335805.0,5470.0,1
1336074.0,41803.0,1
1336520.0,254285.0,1
1336520.0,396575.0,1
1336835.0,28789.0,1
1336835.0,132633.0,1
1336835.0,275738.0,1
1336983.0,5143.0,1
1337038.0,367447.0,1
1337048.0,61796.0,1
1337048.0,78388.0,1
1337408.0,360487.0,1
1337710.0,66480.0,1
1338125.0,273342.0,1
1338933.0,434289.0,1
1339274.0,41217.0,1
1339801.0,465943.0,1
1340231.0,27127.0,1
1340866.0,86508.0,1
1341202.0,347576.0,1
1341202.0,375532.0,1
1341202.0,381352.0,1
1341202.0,388624.0,1
1341202.0,446934.0,1
1341202.0,448413.0,1
1341603.0,283283.0,1
1341795.0,233834.0,1
1342608.0,413870.0,1
1342961.0,63102.0,1
1344040.0,215776.0,1
1344445.0,404342.0,1
1344887.0,446524.0,1
1345109.0,393028.0,1
1345272.0,80661.0,1
1345272.0,312129.0,1
1345275.0,445776.0,1
1346024.0,269300.0,1
1346314.0,317744.0,1
1346711.0,158912.0,1
1346891.0,139243.0,1
1348862.0,211132.0,1
1349049.0,158114.0,1
1350315.0,197709.0,1
1350547.0,422329.0,1
1351230.0,49257.0,1
1351230.0,397642.0,1
1351788.0,59586.0,1
1351788.0,432800.0,1
1352723.0,465616.0,1
1352763.0,294438.0,1
1354560.0,118914.0,1
1355275.0,246610.0,1
1355935.0,435755.0,1
1356035.0,294137.0,1
1356496.0,31611.0,1
1356496.0,66509.0,1
1356496.0,248676.0,1
1356496.0,348053.0,1
1356496.0,464385.0,1
1356614.0,165337.0,1
1357083.0,360549.0,1
1357744.0,347542.0,1
1359587.0,371327.0,1
1359706.0,64137.0,1
1359706.0,89044.0,1
1360055.0,32856.0,1
1360055.0,162353.0,1
1360055.0,458096.0,1
1360087.0,145403.0,1
1360175.0,63957.0,1
1360175.0,67889.0,1
1361978.0,461180.0,1
1362222.0,8259.0,1
1362222.0,90784.0,1
1362222.0,342264.0,1
1362384.0,444848.0,1
1362413.0,12609.0,1
1362665.0,117075.0,1
1362715.0,454702.0,1
1362799.0,23762.0,1
1363012.0,303828.0,1
1363181.0,152249.0,1
1363344.0,227667.0,1
1363994.0,355200.0,1
1364037.0,64099.0,1
1364037.0,385778.0,1
1364130.0,224120.0,1
1364162.0,315543.0,1
1365156.0,333989.0,1
1365602.0,314201.0,1
1365706.0,155097.0,1
1365706.0,227311.0,1
1365706.0,462592.0,1
1365841.0,276282.0,1
1365958.0,218794.0,1
1366329.0,73093.0,1
1366764.0,243980.0,1
1366782.0,174417.0,1
1366787.0,237955.0,1
1366797.0,387220.0,1
1367308.0,7379.0,1
1367426.0,15327.0,1
1367426.0,222580.0,1
1367426.0,282528.0,1
1367426.0,458501.0,1
1367544.0,441852.0,1
1367601.0,318333.0,1
1368221.0,370395.0,1
1368267.0,91723.0,1
1368582.0,148146.0,1
1368638.0,100282.0,1
1368970.0,213695.0,1
1369100.0,461455.0,1
1369328.0,356339.0,1
1370116.0,406864.0,1
1371376.0,58752.0,1
1371767.0,74834.0,1
1372317.0,101288.0,1
1372317.0,204677.0,1
1372317.0,388318.0,1
1372364.0,142240.0,1
1372364.0,316753.0,1
1373123.0,460553.0,1
1373373.0,221481.0,1
1374146.0,257200.0,1
1374804.0,128745.0,1
1375060.0,363803.0,1
1375192.0,17478.0,1
1375515.0,247240.0,1
1375515.0,301721.0,1
1375515.0,369158.0,1
1375611.0,70148.0,1
1375685.0,85791.0,1
1375685.0,99117.0,1
1375685.0,196395.0,1
1375685.0,266032.0,1
1375685.0,389950.0,1
1376241.0,416017.0,1
1377259.0,178537.0,1
1377712.0,78915.0,1
1377734.0,389397.0,1
1378003.0,200425.0,1
1378125.0,240470.0,1
1378697.0,409804.0,1
1379280.0,273169.0,1
1380106.0,9131.0,1
1380233.0,202976.0,1
1380494.0,234177.0,1
1380719.0,67811.0,1
1380773.0,243697.0,1
1381498.0,432748.0,1
1382282.0,261979.0,1
1382778.0,69410.0,1
1382778.0,178250.0,1
1382778.0,436710.0,1
1383402.0,301602.0,1
1384234.0,71380.0,1
1384315.0,461081.0,1
1384383.0,396378.0,1
1384800.0,285758.0,1
1384833.0,54435.0,1
1385029.0,382885.0,1
1385073.0,869.0,1
1385073.0,55871.0,1
1385073.0,58638.0,1
1385073.0,63543.0,1
1385073.0,78163.0,1
1385073.0,108390.0,1
1385073.0,113440.0,1
1385073.0,116624.0,1
1385073.0,176923.0,1
1385073.0,184126.0,1
1385073.0,204790.0,1
1385073.0,205764.0,1
1385073.0,217425.0,1
1385073.0,260257.0,1
1385073.0,265113.0,1
1385073.0,277490.0,1
1385073.0,312130.0,1
1385073.0,322489.0,1
1385073.0,354176.0,1
1385073.0,355707.0,1
1385073.0,356743.0,1
1385073.0,362191.0,1
1385073.0,367514.0,1
1385073.0,378593.0,1
1385073.0,391823.0,1
1385073.0,400077.0,1
1385073.0,407687.0,1
1385073.0,414460.0,1
1385073.0,424387.0,1
1385073.0,424512.0,1
1385073.0,439352.0,1
1385073.0,455006.0,1
1385073.0,456468.0,1
1385901.0,312728.0,1
1387650.0,153407.0,1
1387650.0,358485.0,1
1387650.0,379739.0,1
1388473.0,449776.0,1
1389049.0,213593.0,1
1389709.0,176661.0,1
1389709.0,199910.0,1
1390313.0,404342.0,1
1390774.0,384514.0,1
1390774.0,388318.0,1
1391212.0,255708.0,1
1393980.0,178498.0,1
1394186.0,173956.0,1
1395578.0,380313.0,1
1395774.0,422671.0,1
1396078.0,452361.0,1
1396286.0,351481.0,1
1396315.0,165650.0,1
1396374.0,346996.0,1
1396583.0,176162.0,1
1397089.0,48105.0,1
1397094.0,184331.0,1
1397653.0,160116.0,1
1398624.0,174923.0,1
1398725.0,34657.0,1
1398811.0,266553.0,1
1398978.0,8015.0,1
1398978.0,49405.0,1
1398978.0,62805.0,1
1398978.0,87675.0,1
1398978.0,252023.0,1
1398978.0,330029.0,1
1398978.0,336668.0,1
1398978.0,422327.0,1
1399374.0,11663.0,1
1400958.0,409804.0,1
1401333.0,68902.0,1
1401333.0,146630.0,1
1402363.0,378611.0,1
1402575.0,333089.0,1
1402860.0,175940.0,1
1403769.0,73123.0,1
1404991.0,166148.0,1
1404991.0,250640.0,1
1405688.0,265920.0,1
1406087.0,19269.0,1
1406087.0,261886.0,1
1406787.0,336832.0,1
1407110.0,360922.0,1
